,date,tz,lat,lon,temp_min,temp_max,temp_1200,temp_0000,temp_1800,temp_0600,cloud_cover,humidity,precipitation_tot,pressure,wind_max_speed,wind_direction
108,2010-04-19,+02:00,41.8002891,12.6004706,10.59,18.5,17.77,13.51,16.81,10.59,11.49,65.8,0.12,1012.43,6.76,291.3
109,2010-04-20,+02:00,41.8002891,12.6004706,10.05,19.57,17.82,12.91,18.14,10.08,0.0,65.44,0.0,1016.49,5.42,299.64
110,2010-04-21,+02:00,41.8002891,12.6004706,11.19,17.98,17.48,12.59,17.26,12.15,41.59,78.86,0.01,1018.02,4.11,226.75
111,2010-04-22,+02:00,41.8002891,12.6004706,11.41,20.14,18.67,13.23,18.52,11.59,91.66,59.58,1.52,1015.44,4.55,175.54
112,2010-04-23,+02:00,41.8002891,12.6004706,12.27,16.7,16.24,15.26,16.6,12.27,100.0,83.18,14.04,1009.61,7.06,134.68
113,2010-04-24,+02:00,41.8002891,12.6004706,14.67,17.69,16.94,15.39,16.45,15.2,99.06,82.63,13.0,1013.68,4.58,99.85
114,2010-04-25,+02:00,41.8002891,12.6004706,12.37,20.99,19.98,14.83,19.9,12.41,11.61,65.7,0.0,1019.24,4.26,281.25
115,2010-04-26,+02:00,41.8002891,12.6004706,13.82,20.6,20.21,16.0,20.6,13.82,52.19,74.14,0.27,1019.66,2.7,349.04
116,2010-04-27,+02:00,41.8002891,12.6004706,15.19,19.47,18.54,17.14,17.93,15.45,86.54,81.75,3.27,1020.65,2.83,208.58
117,2010-04-28,+02:00,41.8002891,12.6004706,12.28,22.2,21.05,14.85,19.89,12.28,3.85,63.08,0.03,1022.79,4.14,277.48
118,2010-04-29,+02:00,41.8002891,12.6004706,12.71,21.41,20.97,16.13,20.17,12.71,0.0,59.71,0.05,1020.72,3.71,241.87
119,2010-04-30,+02:00,41.8002891,12.6004706,13.03,21.21,20.64,14.83,20.49,13.07,0.0,64.87,0.0,1019.01,3.66,233.96
120,2010-05-01,+02:00,41.8002891,12.6004706,12.62,20.83,20.07,14.39,19.9,12.62,2.24,67.17,0.0,1017.02,4.13,183.17
121,2010-05-02,+02:00,41.8002891,12.6004706,15.17,20.06,19.19,15.49,17.63,15.31,71.77,68.34,3.99,1013.08,6.33,170.28
122,2010-05-03,+02:00,41.8002891,12.6004706,16.59,20.48,19.35,16.85,19.81,16.78,56.69,80.84,9.53,1011.23,5.1,155.25
123,2010-05-04,+02:00,41.8002891,12.6004706,16.85,20.82,18.22,16.99,19.98,18.4,98.61,81.48,3.32,1006.06,7.24,140.04
124,2010-05-05,+02:00,41.8002891,12.6004706,14.22,18.35,15.88,16.47,17.75,17.36,88.93,91.25,8.98,1004.0,5.78,253.15
125,2010-05-06,+02:00,41.8002891,12.6004706,11.87,15.9,14.98,13.55,15.66,11.87,92.27,81.74,16.23,1007.04,4.79,213.09
126,2010-05-07,+02:00,41.8002891,12.6004706,10.86,16.79,15.78,12.09,16.22,10.86,98.62,77.58,3.3,1010.57,3.86,219.08
127,2010-05-08,+02:00,41.8002891,12.6004706,12.61,17.36,14.97,14.01,17.23,12.61,60.8,82.7,8.11,1011.3,4.52,278.46
128,2010-05-09,+02:00,41.8002891,12.6004706,10.41,19.28,18.67,13.02,19.0,10.41,34.65,64.75,0.0,1014.68,3.1,145.9
129,2010-05-10,+02:00,41.8002891,12.6004706,13.92,20.57,19.57,14.81,19.66,14.05,99.66,60.81,1.5,1010.84,6.86,130.72
130,2010-05-11,+02:00,41.8002891,12.6004706,15.79,21.73,20.51,16.99,20.53,15.79,66.14,66.34,1.32,1007.36,3.55,94.74
131,2010-05-12,+02:00,41.8002891,12.6004706,14.56,19.81,19.77,16.6,18.3,14.95,97.88,75.76,3.36,1010.02,4.16,192.9
132,2010-05-13,+02:00,41.8002891,12.6004706,15.47,19.75,18.95,16.59,19.54,15.47,52.78,81.63,10.04,1009.23,4.62,243.89
133,2010-05-14,+02:00,41.8002891,12.6004706,14.07,19.17,19.17,15.75,16.41,14.07,100.0,71.4,12.09,1009.83,5.88,163.6
134,2010-05-15,+02:00,41.8002891,12.6004706,12.94,14.15,13.84,14.15,14.01,13.58,100.0,87.61,24.01,995.33,8.21,286.1
135,2010-05-16,+02:00,41.8002891,12.6004706,12.77,17.0,15.33,13.06,16.93,12.77,99.72,73.67,11.02,1009.49,4.43,293.98
136,2010-05-17,+02:00,41.8002891,12.6004706,12.28,18.62,17.81,14.3,17.59,12.28,90.48,71.34,0.12,1015.76,5.67,289.1
137,2010-05-18,+02:00,41.8002891,12.6004706,11.98,20.43,19.85,14.4,19.43,12.35,1.98,64.12,0.01,1019.02,4.88,280.56
138,2010-05-19,+02:00,41.8002891,12.6004706,13.27,19.15,18.69,16.13,17.66,13.27,100.0,70.77,1.07,1014.77,5.1,174.95
139,2010-05-20,+02:00,41.8002891,12.6004706,12.23,20.77,19.6,13.74,20.38,12.23,48.48,52.97,0.17,1015.78,5.16,2.33
140,2010-05-21,+02:00,41.8002891,12.6004706,12.17,21.41,19.98,14.81,20.97,12.17,46.51,55.97,0.02,1017.49,5.43,7.61
141,2010-05-22,+02:00,41.8002891,12.6004706,12.2,22.82,21.47,15.09,21.85,12.2,26.39,58.17,0.77,1017.54,3.76,18.54
142,2010-05-23,+02:00,41.8002891,12.6004706,13.94,22.29,22.2,16.69,21.35,13.94,23.82,61.79,0.08,1017.17,3.05,198.81
143,2010-05-24,+02:00,41.8002891,12.6004706,14.43,22.85,22.15,17.63,20.54,14.43,1.62,70.16,0.17,1017.12,3.71,259.58
144,2010-05-25,+02:00,41.8002891,12.6004706,15.32,23.58,22.35,17.72,22.84,15.66,0.0,71.75,0.04,1018.26,4.23,266.97
145,2010-05-26,+02:00,41.8002891,12.6004706,15.12,23.14,22.61,18.48,22.34,15.12,73.73,63.1,0.0,1016.73,4.17,195.08
146,2010-05-27,+02:00,41.8002891,12.6004706,17.07,23.01,22.68,17.95,22.69,17.14,25.76,65.18,0.0,1011.97,7.14,152.12
147,2010-05-28,+02:00,41.8002891,12.6004706,16.85,21.76,21.73,19.16,21.76,16.85,99.94,76.18,0.53,1014.79,2.53,199.91
148,2010-05-29,+02:00,41.8002891,12.6004706,15.71,24.41,23.64,18.32,23.42,15.71,74.05,61.89,0.03,1015.74,3.81,267.03
149,2010-05-30,+02:00,41.8002891,12.6004706,17.48,24.51,24.51,19.4,22.52,17.48,98.01,65.99,0.13,1014.2,4.58,255.93
150,2010-05-31,+02:00,41.8002891,12.6004706,18.56,23.11,21.84,19.71,22.76,18.56,94.3,77.17,0.85,1005.49,5.59,148.49
151,2010-06-01,+02:00,41.8002891,12.6004706,14.99,22.1,21.82,17.83,21.6,14.99,78.75,60.13,0.29,1010.05,4.87,219.02
152,2010-06-02,+02:00,41.8002891,12.6004706,16.36,20.47,19.55,17.21,20.21,17.25,55.64,79.78,8.46,1005.57,4.72,176.65
153,2010-06-03,+02:00,41.8002891,12.6004706,14.25,21.53,20.37,17.13,19.36,14.25,99.72,74.02,0.81,1008.96,3.78,305.64
154,2010-06-04,+02:00,41.8002891,12.6004706,14.04,21.78,20.58,16.48,21.58,14.04,32.0,64.88,0.09,1014.16,4.83,258.95
155,2010-06-05,+02:00,41.8002891,12.6004706,16.08,24.48,23.46,17.79,23.31,16.08,0.0,65.2,0.01,1018.46,3.86,243.28
156,2010-06-06,+02:00,41.8002891,12.6004706,16.71,25.16,24.57,19.18,24.7,16.71,0.0,70.63,0.03,1017.45,3.41,241.14
157,2010-06-07,+02:00,41.8002891,12.6004706,17.82,25.23,24.3,20.57,23.75,18.01,42.71,66.19,0.04,1015.27,3.99,225.49
158,2010-06-08,+02:00,41.8002891,12.6004706,17.27,25.35,24.72,20.05,25.08,17.27,0.0,68.95,0.0,1013.94,3.92,239.44
159,2010-06-09,+02:00,41.8002891,12.6004706,17.85,26.86,26.16,19.66,26.78,17.85,63.33,63.64,0.0,1013.01,3.72,194.25
160,2010-06-10,+02:00,41.8002891,12.6004706,20.6,29.81,29.15,21.51,28.55,21.03,95.28,45.53,0.0,1012.42,6.26,161.68
161,2010-06-11,+02:00,41.8002891,12.6004706,19.42,27.78,27.78,22.14,26.47,19.42,0.0,53.4,0.0,1013.72,5.11,183.06
162,2010-06-12,+02:00,41.8002891,12.6004706,18.61,26.89,26.63,20.9,25.85,18.61,36.66,56.52,0.0,1012.55,4.97,186.59
163,2010-06-13,+02:00,41.8002891,12.6004706,19.84,27.51,26.87,21.78,25.45,19.84,47.19,63.54,0.21,1012.21,5.21,268.21
164,2010-06-14,+02:00,41.8002891,12.6004706,20.7,27.08,26.19,21.69,26.25,20.7,0.0,57.97,0.11,1014.74,3.78,241.19
165,2010-06-15,+02:00,41.8002891,12.6004706,20.33,29.22,23.89,21.62,28.07,20.48,96.99,80.3,4.03,1013.65,5.86,185.2
166,2010-06-16,+02:00,41.8002891,12.6004706,19.81,24.59,24.1,23.78,24.17,21.32,25.76,73.09,2.43,1013.93,4.38,257.44
167,2010-06-17,+02:00,41.8002891,12.6004706,18.07,26.78,26.73,19.2,26.12,18.3,42.73,54.91,0.1,1014.06,4.56,223.26
168,2010-06-18,+02:00,41.8002891,12.6004706,18.98,25.96,24.39,21.25,25.27,18.98,42.12,70.77,0.03,1011.55,5.6,283.84
169,2010-06-19,+02:00,41.8002891,12.6004706,17.85,23.71,22.82,20.0,22.82,18.28,35.06,67.74,10.3,1005.8,7.04,241.96
170,2010-06-20,+02:00,41.8002891,12.6004706,16.49,21.05,19.8,20.1,19.63,19.72,64.08,75.55,9.28,1002.33,8.08,231.45
171,2010-06-21,+02:00,41.8002891,12.6004706,14.59,19.6,17.79,16.1,19.6,14.59,100.0,71.12,3.43,1004.27,6.21,297.83
172,2010-06-22,+02:00,41.8002891,12.6004706,14.63,22.32,22.29,16.51,21.18,14.63,35.7,60.85,0.72,1011.88,4.17,350.49
173,2010-06-23,+02:00,41.8002891,12.6004706,16.11,24.95,23.78,17.98,24.41,16.11,51.24,50.29,0.0,1014.75,5.38,302.82
174,2010-06-24,+02:00,41.8002891,12.6004706,16.05,25.16,24.26,19.26,24.3,16.05,80.73,50.81,0.0,1014.65,5.82,273.68
175,2010-06-25,+02:00,41.8002891,12.6004706,17.06,24.94,24.46,19.53,24.52,17.06,23.07,63.39,0.38,1013.77,3.33,250.77
176,2010-06-26,+02:00,41.8002891,12.6004706,17.76,25.55,24.83,20.26,24.06,17.84,20.14,69.41,1.18,1013.13,3.05,243.92
177,2010-06-27,+02:00,41.8002891,12.6004706,17.66,28.18,26.5,18.47,26.94,17.66,68.5,51.04,0.0,1014.74,3.78,251.65
178,2010-06-28,+02:00,41.8002891,12.6004706,18.31,26.75,25.97,20.98,25.59,18.31,0.78,60.58,0.03,1015.67,4.69,242.65
179,2010-06-29,+02:00,41.8002891,12.6004706,18.65,27.53,26.89,20.69,27.15,18.65,2.65,61.92,0.04,1015.25,4.17,244.91
180,2010-06-30,+02:00,41.8002891,12.6004706,19.39,27.69,27.42,21.7,26.77,19.39,22.91,63.35,0.0,1015.41,3.32,240.11
181,2010-07-01,+02:00,41.8002891,12.6004706,19.6,27.75,27.41,22.2,26.43,19.6,26.85,65.56,0.08,1015.27,3.16,238.81
182,2010-07-02,+02:00,41.8002891,12.6004706,20.33,28.45,28.0,22.1,26.89,20.33,19.47,64.89,0.02,1015.42,3.85,242.46
183,2010-07-03,+02:00,41.8002891,12.6004706,20.48,29.04,28.75,23.03,27.92,20.48,4.21,61.58,0.09,1015.5,3.72,230.84
