,date,tz,lat,lon,temp_min,temp_max,temp_1200,temp_0000,temp_1800,temp_0600,cloud_cover,humidity,precipitation_tot,pressure,wind_max_speed,wind_direction
47,2013-02-17,+01:00,41.8002891,12.6004706,1.93,11.93,9.93,3.93,6.93,1.93,40.0,66.0,1.37,1016.0,6.17,100.0
48,2013-02-18,+01:00,41.8002891,12.6004706,1.93,9.93,7.93,3.93,8.93,1.93,75.0,76.0,1.24,1015.0,3.6,350.0
49,2013-02-19,+01:00,41.8002891,12.6004706,-0.07,11.93,7.93,3.93,7.93,-0.07,20.0,57.0,0.0,1015.0,4.12,170.0
50,2013-02-20,+01:00,41.8002891,12.6004706,-0.07,10.93,10.93,2.93,8.93,-0.07,40.0,50.0,0.0,1014.0,2.57,140.0
51,2013-02-21,+01:00,41.8002891,12.6004706,0.93,12.93,10.93,3.93,9.93,1.01,20.0,47.0,0.0,1008.0,4.12,110.0
52,2013-02-22,+01:00,41.8002891,12.6004706,7.93,11.93,9.93,7.93,10.93,7.93,40.0,87.0,20.67,1001.0,7.72,150.0
53,2013-02-23,+01:00,41.8002891,12.6004706,3.93,10.93,8.93,8.93,9.93,3.93,75.0,81.0,22.54,998.0,12.35,130.0
54,2013-02-24,+01:00,41.8002891,12.6004706,1.93,8.93,8.93,7.93,4.93,4.93,40.0,49.0,1.71,1007.0,6.17,220.0
55,2013-02-25,+01:00,41.8002891,12.6004706,1.93,4.93,3.93,1.93,3.93,2.93,75.0,87.0,2.66,1016.0,7.2,100.0
56,2013-02-26,+01:00,41.8002891,12.6004706,0.93,9.93,8.93,2.93,8.93,1.93,40.0,66.0,0.0,1017.0,2.06,50.0
57,2013-02-27,+01:00,41.8002891,12.6004706,0.93,13.93,9.93,2.93,10.93,1.93,0.0,50.0,0.0,1021.0,4.12,330.0
58,2013-02-28,+01:00,41.8002891,12.6004706,0.93,13.93,10.93,3.93,10.93,0.93,20.0,66.0,0.0,1023.0,3.6,180.0
59,2013-03-01,+01:00,41.8002891,12.6004706,3.93,11.93,10.93,4.93,10.93,6.93,20.0,58.0,0.0,1016.0,3.09,50.0
60,2013-03-02,+01:00,41.8002891,12.6004706,5.93,14.93,12.93,7.93,12.93,7.93,40.0,58.0,0.0,1009.0,4.63,30.0
61,2013-03-03,+01:00,41.8002891,12.6004706,2.93,13.93,12.93,6.93,11.93,2.93,20.0,67.0,0.0,1016.0,3.09,50.0
62,2013-03-04,+01:00,41.8002891,12.6004706,2.93,14.93,13.93,4.93,12.93,2.93,40.0,55.0,0.0,1020.0,4.12,190.0
63,2013-03-05,+01:00,41.8002891,12.6004706,3.93,14.15,13.1,4.93,13.06,3.93,40.0,57.0,1.38,1020.0,4.63,150.0
64,2013-03-06,+01:00,41.8002891,12.6004706,10.16,15.93,13.97,10.16,13.06,11.67,75.0,58.0,37.45,1007.0,14.4,140.0
65,2013-03-07,+01:00,41.8002891,12.6004706,11.97,15.93,14.97,12.97,13.97,12.05,40.0,82.0,5.93,1006.0,5.66,170.0
66,2013-03-08,+01:00,41.8002891,12.6004706,11.93,14.11,14.11,11.93,13.47,12.97,75.0,87.0,12.75,1006.0,7.2,150.0
67,2013-03-09,+01:00,41.8002891,12.6004706,9.28,16.97,15.93,10.97,14.97,10.97,75.0,63.0,3.73,1008.0,8.23,160.0
68,2013-03-10,+01:00,41.8002891,12.6004706,9.97,16.17,15.97,12.97,11.97,10.97,40.0,63.0,24.78,1004.0,8.75,150.0
69,2013-03-11,+01:00,41.8002891,12.6004706,9.97,15.58,15.07,10.93,13.12,11.08,40.0,66.0,27.95,1002.0,7.72,200.0
70,2013-03-12,+01:00,41.8002891,12.6004706,5.93,13.98,13.53,6.97,7.97,7.97,75.0,87.0,25.42,1001.0,6.69,180.0
71,2013-03-13,+01:00,41.8002891,12.6004706,5.52,11.2,10.97,5.93,7.97,5.93,40.0,93.0,12.6,997.0,6.69,150.0
72,2013-03-14,+01:00,41.8002891,12.6004706,3.97,12.97,9.97,5.93,9.47,3.97,40.0,76.0,0.4,986.0,8.75,330.0
73,2013-03-15,+01:00,41.8002891,12.6004706,2.93,11.07,8.97,4.97,8.97,2.93,75.0,53.0,0.0,999.0,5.66,340.0
74,2013-03-16,+01:00,41.8002891,12.6004706,-1.07,9.97,8.97,2.97,7.93,-1.03,40.0,53.0,0.0,1017.0,4.63,190.0
75,2013-03-17,+01:00,41.8002891,12.6004706,2.97,9.97,9.93,3.97,8.97,3.97,75.0,62.0,4.76,1016.0,10.29,140.0
76,2013-03-18,+01:00,41.8002891,12.6004706,8.97,13.97,11.97,8.97,11.47,11.97,75.0,93.0,17.6,1000.0,15.95,150.0
77,2013-03-19,+01:00,41.8002891,12.6004706,7.17,13.08,12.97,7.97,11.97,8.97,40.0,62.0,0.0,1008.0,6.17,240.0
78,2013-03-20,+01:00,41.8002891,12.6004706,3.47,12.17,11.97,7.97,8.97,3.47,40.0,57.0,7.17,1006.0,5.66,170.0
79,2013-03-21,+01:00,41.8002891,12.6004706,6.97,14.97,12.97,9.97,13.97,6.97,40.0,50.0,0.79,1010.0,7.2,340.0
80,2013-03-22,+01:00,41.8002891,12.6004706,2.97,15.98,13.98,6.97,12.97,2.97,20.0,47.0,0.0,1012.0,4.12,230.0
81,2013-03-23,+01:00,41.8002891,12.6004706,5.97,14.98,13.97,7.97,12.97,6.47,40.0,63.0,0.0,1012.0,5.66,190.0
82,2013-03-24,+01:00,41.8002891,12.6004706,5.98,20.87,19.97,8.93,15.97,6.97,0.0,37.0,0.45,1001.0,7.72,160.0
83,2013-03-25,+01:00,41.8002891,12.6004706,7.97,13.97,13.97,11.97,10.97,9.97,75.0,82.0,27.95,992.0,4.12,160.0
84,2013-03-26,+01:00,41.8002891,12.6004706,5.97,12.93,10.97,7.97,9.97,6.97,75.0,93.0,11.49,999.0,5.14,170.0
85,2013-03-27,+01:00,41.8002891,12.6004706,5.97,15.78,13.98,9.93,11.98,5.97,40.0,71.0,0.0,1005.0,3.6,240.0
86,2013-03-28,+01:00,41.8002891,12.6004706,9.87,14.97,10.97,10.93,13.97,9.97,75.0,100.0,2.08,1011.0,7.72,150.0
87,2013-03-29,+01:00,41.8002891,12.6004706,11.97,16.17,15.97,11.97,14.97,11.97,40.0,82.0,28.29,1010.0,7.72,150.0
88,2013-03-30,+01:00,41.8002891,12.6004706,11.67,16.97,15.97,13.97,13.97,13.97,40.0,82.0,9.54,1002.0,11.83,160.0
89,2013-03-31,+01:00,41.8002891,12.6004706,9.97,14.78,13.98,11.97,11.97,10.47,40.0,76.0,9.39,1000.0,6.7,220.0
90,2013-04-01,+02:00,41.8002891,12.6004706,8.93,15.93,15.93,10.93,11.97,8.93,40.0,72.0,6.35,1005.0,10.8,140.0
91,2013-04-02,+02:00,41.8002891,12.6004706,9.97,13.77,12.97,10.93,10.97,11.97,40.0,87.0,47.76,995.0,10.8,150.0
92,2013-04-03,+02:00,41.8002891,12.6004706,8.87,15.97,13.47,9.93,14.97,8.97,20.0,69.0,0.0,1004.0,3.6,240.0
93,2013-04-04,+02:00,41.8002891,12.6004706,5.97,17.97,15.97,8.93,15.97,5.97,75.0,55.0,1.8,1007.0,11.83,140.0
94,2013-04-05,+02:00,41.8002891,12.6004706,10.97,16.93,11.97,16.93,12.97,12.93,75.0,94.0,16.57,1001.0,14.4,150.0
95,2013-04-06,+02:00,41.8002891,12.6004706,7.97,17.07,15.97,10.97,15.97,7.97,40.0,68.0,8.89,1008.0,4.63,200.0
96,2013-04-07,+02:00,41.8002891,12.6004706,8.77,18.97,14.98,11.97,18.97,9.97,20.0,62.0,0.22,1005.0,6.17,330.0
97,2013-04-08,+02:00,41.8002891,12.6004706,4.97,16.97,13.47,8.97,14.97,4.97,20.0,56.0,0.46,1010.0,5.14,240.0
98,2013-04-09,+02:00,41.8002891,12.6004706,10.97,16.98,15.98,11.97,15.97,10.97,20.0,62.0,3.6,1012.0,6.69,160.0
99,2013-04-10,+02:00,41.8002891,12.6004706,9.97,18.17,16.98,13.93,15.97,11.97,40.0,76.0,0.0,1013.0,7.2,150.0
100,2013-04-11,+02:00,41.8002891,12.6004706,7.97,19.17,18.01,11.97,16.97,7.97,20.0,55.0,0.0,1017.0,5.66,170.0
101,2013-04-12,+02:00,41.8002891,12.6004706,10.98,18.98,18.97,12.97,18.97,12.97,20.0,59.0,0.0,1014.0,10.29,160.0
102,2013-04-13,+02:00,41.8002891,12.6004706,8.97,21.97,18.93,13.97,20.97,9.97,20.0,56.0,0.0,1021.0,5.14,170.0
103,2013-04-14,+02:00,41.8002891,12.6004706,8.97,22.97,19.97,12.97,20.97,8.97,0.0,52.0,0.0,1026.0,3.09,50.0
104,2013-04-15,+02:00,41.8002891,12.6004706,9.93,22.93,21.93,13.93,19.93,9.93,20.0,50.0,0.0,1023.0,4.63,190.0
105,2013-04-16,+02:00,41.8002891,12.6004706,9.93,22.93,21.93,12.93,18.93,9.93,20.0,50.0,0.0,1021.0,4.12,230.0
106,2013-04-17,+02:00,41.8002891,12.6004706,10.93,22.93,21.93,13.93,19.93,11.93,0.0,29.0,0.0,1023.0,4.63,200.0
107,2013-04-18,+02:00,41.8002891,12.6004706,10.93,23.93,21.93,12.93,22.93,10.93,0.0,43.0,0.0,1020.0,3.6,250.0
108,2013-04-19,+02:00,41.8002891,12.6004706,11.93,22.93,21.93,13.93,20.93,11.93,0.0,65.0,0.0,1015.0,5.14,200.0
109,2013-04-20,+02:00,41.8002891,12.6004706,10.97,16.97,15.97,14.93,14.93,14.93,75.0,68.0,0.67,1016.0,4.12,190.0
110,2013-04-21,+02:00,41.8002891,12.6004706,8.87,15.97,15.97,9.93,14.97,10.97,40.0,45.0,0.0,1016.0,5.66,150.0
111,2013-04-22,+02:00,41.8002891,12.6004706,7.93,12.17,10.97,10.93,11.93,8.93,75.0,87.0,34.87,1012.0,5.66,100.0
112,2013-04-23,+02:00,41.8002891,12.6004706,8.87,17.97,16.97,9.97,16.97,8.97,40.0,55.0,1.65,1020.0,3.09,140.0
113,2013-04-24,+02:00,41.8002891,12.6004706,9.93,23.97,19.97,11.93,22.97,9.97,0.0,60.0,4.06,1026.0,3.09,320.0
114,2013-04-25,+02:00,41.8002891,12.6004706,13.97,25.98,22.98,16.97,23.97,14.93,20.0,56.0,0.61,1024.0,4.12,360.0
115,2013-04-26,+02:00,41.8002891,12.6004706,13.97,19.97,16.97,16.97,17.97,13.97,75.0,82.0,3.56,1017.0,7.2,150.0
116,2013-04-27,+02:00,41.8002891,12.6004706,10.97,17.97,17.97,14.97,14.97,10.97,40.0,72.0,6.23,1009.0,9.77,140.0
117,2013-04-28,+02:00,41.8002891,12.6004706,13.97,24.97,21.98,14.97,24.97,14.97,20.0,53.0,0.25,1014.0,5.14,170.0
118,2013-04-29,+02:00,41.8002891,12.6004706,16.93,28.93,26.93,16.93,25.93,21.93,0.0,42.0,0.0,1015.0,7.2,170.0
119,2013-04-30,+02:00,41.8002891,12.6004706,17.93,29.93,28.93,19.93,23.93,18.93,20.0,35.0,0.29,1016.0,6.69,180.0
120,2013-05-01,+02:00,41.8002891,12.6004706,15.93,26.93,25.93,19.01,24.93,15.93,0.0,39.0,1.5,1017.0,7.2,140.0
121,2013-05-02,+02:00,41.8002891,12.6004706,15.93,22.93,17.93,17.93,21.93,15.93,75.0,94.0,2.28,1014.0,5.14,90.0
122,2013-05-03,+02:00,41.8002891,12.6004706,11.93,25.93,22.93,14.93,23.93,11.93,0.0,53.0,0.0,1014.0,4.12,280.0
123,2013-05-04,+02:00,41.8002891,12.6004706,14.93,25.93,23.93,16.93,24.93,14.93,20.0,54.0,0.0,1014.0,3.6,270.0
124,2013-05-05,+02:00,41.8002891,12.6004706,14.93,21.93,15.93,17.93,21.93,15.93,75.0,88.0,4.79,1016.0,4.12,60.0
125,2013-05-06,+02:00,41.8002891,12.6004706,12.93,17.93,14.93,13.93,16.93,12.93,40.0,94.0,16.51,1014.0,6.69,200.0
126,2013-05-07,+02:00,41.8002891,12.6004706,13.93,18.93,17.93,14.93,18.93,14.93,75.0,88.0,3.62,1016.0,4.12,240.0
127,2013-05-08,+02:00,41.8002891,12.6004706,11.93,21.93,20.93,13.93,19.93,11.93,40.0,64.0,0.84,1014.0,3.6,220.0
128,2013-05-09,+02:00,41.8002891,12.6004706,11.93,23.93,22.93,14.93,22.93,11.93,40.0,57.0,0.0,1015.0,4.12,240.0
129,2013-05-10,+02:00,41.8002891,12.6004706,14.97,21.98,18.98,16.97,18.98,14.97,75.0,82.0,0.47,1014.0,3.6,200.0
130,2013-05-11,+02:00,41.8002891,12.6004706,14.97,20.93,17.98,16.97,17.93,14.97,75.0,72.0,0.56,1012.0,5.14,190.0
131,2013-05-12,+02:00,41.8002891,12.6004706,11.97,20.98,18.98,14.97,18.98,11.97,40.0,63.0,0.28,1011.0,5.66,260.0
132,2013-05-13,+02:00,41.8002891,12.6004706,11.93,22.93,20.93,15.93,21.93,11.93,0.0,46.0,0.0,1013.0,9.26,330.0
133,2013-05-14,+02:00,41.8002891,12.6004706,9.93,22.93,21.93,14.93,21.97,9.93,0.0,46.0,0.0,1014.0,4.63,230.0
134,2013-05-15,+02:00,41.8002891,12.6004706,11.97,20.98,20.97,14.97,18.97,11.97,40.0,43.0,2.5,1008.0,8.23,170.0
135,2013-05-16,+02:00,41.8002891,12.6004706,15.87,21.93,17.93,15.97,21.93,18.47,75.0,94.0,7.86,1001.0,13.38,130.0
136,2013-05-17,+02:00,41.8002891,12.6004706,14.93,17.93,16.93,16.93,17.93,16.93,40.0,100.0,15.48,1005.0,7.72,160.0
137,2013-05-18,+02:00,41.8002891,12.6004706,11.93,24.93,21.93,14.93,23.93,11.93,40.0,46.0,0.0,1013.0,4.63,160.0
138,2013-05-19,+02:00,41.8002891,12.6004706,14.93,20.93,18.98,20.93,19.97,15.93,40.0,67.0,0.0,1014.0,5.14,240.0
139,2013-05-20,+02:00,41.8002891,12.6004706,12.93,20.93,19.93,15.93,19.98,12.93,75.0,49.0,0.15,1019.0,4.12,230.0
140,2013-05-21,+02:00,41.8002891,12.6004706,11.97,21.3,21.3,15.97,18.97,11.97,90.0,41.0,5.2,1015.0,4.12,350.0
141,2013-05-22,+02:00,41.8002891,12.6004706,13.97,22.93,20.98,13.97,19.97,13.97,20.0,72.0,26.8,1001.0,5.14,40.0
142,2013-05-23,+02:00,41.8002891,12.6004706,13.93,18.17,15.97,15.97,16.97,13.97,40.0,88.0,9.53,999.0,5.66,330.0
143,2013-05-24,+02:00,41.8002891,12.6004706,12.97,17.97,17.97,14.93,15.97,14.93,40.0,59.0,10.41,1009.0,7.2,250.0
144,2013-05-25,+02:00,41.8002891,12.6004706,11.77,16.98,16.97,11.97,14.97,12.97,40.0,52.0,10.11,1011.0,7.72,230.0
145,2013-05-26,+02:00,41.8002891,12.6004706,10.07,17.97,14.97,11.97,17.97,11.97,40.0,59.0,0.88,1013.0,4.63,280.0
146,2013-05-27,+02:00,41.8002891,12.6004706,11.97,20.98,19.97,12.97,18.93,11.97,40.0,34.0,0.45,1016.0,5.14,200.0
147,2013-05-28,+02:00,41.8002891,12.6004706,12.97,22.98,20.98,14.97,20.98,13.47,40.0,43.0,0.27,1007.0,4.12,250.0
148,2013-05-29,+02:00,41.8002891,12.6004706,13.97,19.98,17.98,14.97,17.93,14.97,40.0,76.0,0.79,1006.0,5.14,230.0
149,2013-05-30,+02:00,41.8002891,12.6004706,11.97,16.98,14.98,14.97,16.97,11.97,40.0,76.0,11.38,1007.0,6.17,160.0
150,2013-05-31,+02:00,41.8002891,12.6004706,11.85,16.98,16.97,13.97,16.97,11.97,75.0,67.0,5.14,1006.0,6.69,230.0
151,2013-06-01,+02:00,41.8002891,12.6004706,12.93,18.97,12.93,13.97,17.98,13.97,75.0,100.0,13.77,1006.0,5.66,140.0
152,2013-06-02,+02:00,41.8002891,12.6004706,12.97,21.98,20.48,12.97,19.98,12.97,40.0,62.0,0.9,1010.0,5.14,220.0
153,2013-06-03,+02:00,41.8002891,12.6004706,12.97,21.17,18.97,14.97,19.98,12.97,40.0,64.0,2.64,1014.0,4.12,230.0
154,2013-06-04,+02:00,41.8002891,12.6004706,12.97,21.98,20.93,13.97,19.98,12.97,40.0,60.0,1.75,1013.0,5.14,230.0
155,2013-06-05,+02:00,41.8002891,12.6004706,14.97,21.98,20.98,16.97,21.98,14.97,40.0,56.0,2.49,1016.0,4.63,210.0
156,2013-06-06,+02:00,41.8002891,12.6004706,13.97,23.98,21.98,16.97,22.98,13.97,20.0,56.0,0.12,1018.0,4.63,250.0
157,2013-06-07,+02:00,41.8002891,12.6004706,14.02,25.08,24.97,16.97,24.98,14.02,20.0,44.0,0.0,1015.0,5.66,280.0
158,2013-06-08,+02:00,41.8002891,12.6004706,15.87,26.98,25.98,17.97,23.98,15.97,40.0,44.0,0.0,1015.0,5.14,230.0
159,2013-06-09,+02:00,41.8002891,12.6004706,15.87,23.98,23.98,17.97,22.98,15.97,40.0,60.0,0.12,1013.0,6.69,170.0
160,2013-06-10,+02:00,41.8002891,12.6004706,16.93,22.08,20.98,16.97,20.98,17.97,40.0,63.0,0.78,1011.0,4.63,210.0
161,2013-06-11,+02:00,41.8002891,12.6004706,14.97,23.97,21.98,17.97,22.98,14.97,75.0,56.0,0.1,1013.0,5.14,270.0
162,2013-06-12,+02:00,41.8002891,12.6004706,14.97,28.97,24.98,18.97,28.97,15.97,20.0,38.0,0.0,1015.0,6.69,330.0
163,2013-06-13,+02:00,41.8002891,12.6004706,15.97,29.93,25.98,20.97,29.93,15.97,0.0,36.0,0.0,1016.0,4.12,350.0
164,2013-06-14,+02:00,41.8002891,12.6004706,14.93,28.93,26.93,20.93,26.93,14.93,0.0,42.0,0.0,1016.0,5.14,270.0
165,2013-06-15,+02:00,41.8002891,12.6004706,16.93,27.93,27.93,20.93,25.93,16.93,0.0,51.0,0.0,1017.0,4.12,210.0
166,2013-06-16,+02:00,41.8002891,12.6004706,17.93,28.93,26.93,20.93,27.93,17.93,0.0,54.0,0.0,1018.0,4.12,230.0
167,2013-06-17,+02:00,41.8002891,12.6004706,17.93,31.93,29.93,19.93,29.93,17.93,0.0,52.0,0.0,1017.0,3.6,240.0
168,2013-06-18,+02:00,41.8002891,12.6004706,20.93,32.93,31.93,22.93,30.93,21.93,20.0,49.0,0.0,1015.0,5.14,210.0
169,2013-06-19,+02:00,41.8002891,12.6004706,22.01,33.93,31.93,24.93,31.93,22.01,20.0,46.0,0.0,1016.0,4.12,230.0
170,2013-06-20,+02:00,41.8002891,12.6004706,20.97,33.97,31.93,24.97,30.93,20.97,0.0,43.0,0.0,1016.0,5.14,240.0
171,2013-06-21,+02:00,41.8002891,12.6004706,19.93,30.93,29.93,22.93,27.93,19.93,0.0,40.0,0.0,1015.0,4.12,180.0
172,2013-06-22,+02:00,41.8002891,12.6004706,18.93,27.93,27.93,21.93,26.93,18.93,0.0,42.0,0.0,1017.0,4.12,220.0
173,2013-06-23,+02:00,41.8002891,12.6004706,18.93,27.93,26.93,21.93,26.93,19.93,20.0,58.0,0.0,1015.0,5.14,280.0
174,2013-06-24,+02:00,41.8002891,12.6004706,17.93,22.93,21.93,19.93,21.93,17.93,40.0,65.0,0.26,1012.0,6.17,170.0
175,2013-06-25,+02:00,41.8002891,12.6004706,14.93,26.93,22.93,18.93,24.93,14.93,20.0,53.0,0.0,1015.0,5.66,250.0
176,2013-06-26,+02:00,41.8002891,12.6004706,14.93,24.93,24.93,17.93,23.93,15.93,40.0,54.0,3.58,1017.0,7.2,70.0
177,2013-06-27,+02:00,41.8002891,12.6004706,12.93,24.93,23.93,15.93,23.93,12.93,20.0,47.0,0.0,1018.0,5.14,260.0
178,2013-06-28,+02:00,41.8002891,12.6004706,14.87,24.98,22.98,18.97,22.97,14.97,40.0,49.0,2.16,1016.0,7.72,170.0
179,2013-06-29,+02:00,41.8002891,12.6004706,12.93,24.93,20.93,16.93,24.93,12.93,20.0,49.0,0.28,1015.0,6.69,350.0
180,2013-06-30,+02:00,41.8002891,12.6004706,13.93,25.93,23.93,17.93,24.93,13.93,20.0,38.0,0.0,1017.0,4.12,240.0
181,2013-07-01,+02:00,41.8002891,12.6004706,14.93,27.93,26.93,18.93,25.93,14.93,20.0,39.0,0.0,1019.0,4.63,230.0
182,2013-07-02,+02:00,41.8002891,12.6004706,15.93,29.93,27.93,19.93,27.93,15.93,20.0,45.0,0.0,1018.0,4.12,260.0
183,2013-07-03,+02:00,41.8002891,12.6004706,15.93,27.93,26.93,20.93,26.93,15.93,0.0,37.0,0.0,1016.0,5.14,280.0
