,date,tz,lat,lon,temp_min,temp_max,temp_1200,temp_0000,temp_1800,temp_0600,cloud_cover,humidity,precipitation_tot,pressure,wind_max_speed,wind_direction
14,2011-01-15,+01:00,41.8002891,12.6004706,8.44,14.54,13.12,8.65,11.76,9.06,60.95,81.18,0.1,1024.64,2.35,121.16
15,2011-01-16,+01:00,41.8002891,12.6004706,5.68,15.11,12.64,8.21,12.97,6.02,0.0,71.14,0.0,1029.76,2.07,312.08
16,2011-01-17,+01:00,41.8002891,12.6004706,5.98,13.85,12.34,7.63,10.82,5.98,91.66,74.55,0.0,1028.79,2.96,308.37
17,2011-01-18,+01:00,41.8002891,12.6004706,5.92,12.65,10.3,7.48,11.12,6.42,2.88,83.27,0.01,1025.84,1.92,282.25
18,2011-01-19,+01:00,41.8002891,12.6004706,6.37,11.94,11.25,7.22,11.08,6.57,97.22,78.4,0.59,1022.22,1.45,81.51
19,2011-01-20,+01:00,41.8002891,12.6004706,7.21,11.62,11.15,10.05,10.12,9.52,85.43,87.98,11.21,1013.57,2.57,157.26
20,2011-01-21,+01:00,41.8002891,12.6004706,5.37,9.65,9.04,6.64,7.73,5.5,84.37,81.71,10.66,1012.03,3.55,100.54
21,2011-01-22,+01:00,41.8002891,12.6004706,4.32,6.25,5.54,6.25,5.47,5.64,100.0,82.43,18.89,1008.96,6.09,9.73
22,2011-01-23,+01:00,41.8002891,12.6004706,3.06,7.5,6.69,4.16,7.36,3.06,87.58,70.41,0.3,1014.39,5.28,13.4
23,2011-01-24,+01:00,41.8002891,12.6004706,2.61,8.78,6.88,5.19,6.48,3.25,35.25,68.52,0.0,1017.96,2.39,33.21
24,2011-01-25,+01:00,41.8002891,12.6004706,1.31,10.16,8.58,3.38,7.31,1.35,0.48,66.88,0.03,1018.18,2.28,75.23
25,2011-01-26,+01:00,41.8002891,12.6004706,3.88,9.47,9.1,5.06,8.56,4.01,30.7,75.62,4.08,1011.74,4.9,154.6
26,2011-01-27,+01:00,41.8002891,12.6004706,5.54,12.71,11.3,7.01,10.29,5.82,87.82,61.56,0.59,1008.74,4.14,40.7
27,2011-01-28,+01:00,41.8002891,12.6004706,5.11,12.37,11.57,6.25,11.01,5.42,99.0,65.06,1.04,1008.33,4.01,33.75
28,2011-01-29,+01:00,41.8002891,12.6004706,7.46,13.04,11.34,8.91,11.56,7.73,9.68,69.47,1.23,1014.65,4.96,110.66
29,2011-01-30,+01:00,41.8002891,12.6004706,7.56,11.98,11.82,9.41,9.61,10.05,67.68,81.02,10.56,1011.62,5.92,115.24
30,2011-01-31,+01:00,41.8002891,12.6004706,4.95,13.06,11.21,7.27,10.85,5.51,21.36,78.53,0.43,1016.5,2.52,40.4
31,2011-02-01,+01:00,41.8002891,12.6004706,4.87,13.35,11.44,7.04,10.97,5.18,100.0,63.97,0.06,1015.81,3.62,47.12
32,2011-02-02,+01:00,41.8002891,12.6004706,4.93,13.65,11.77,7.9,12.44,5.05,92.43,64.47,0.0,1015.68,3.82,30.81
33,2011-02-03,+01:00,41.8002891,12.6004706,2.82,13.66,10.56,6.14,9.84,3.31,0.0,50.79,0.0,1018.03,4.31,37.09
34,2011-02-04,+01:00,41.8002891,12.6004706,2.98,15.35,12.36,5.26,13.36,2.99,4.97,44.2,0.0,1025.89,3.17,43.43
35,2011-02-05,+01:00,41.8002891,12.6004706,3.81,15.1,13.0,5.84,11.02,3.87,0.06,47.39,0.0,1029.19,2.6,322.06
36,2011-02-06,+01:00,41.8002891,12.6004706,4.09,16.09,13.64,6.51,12.28,4.29,0.0,54.28,0.0,1027.6,2.05,297.9
37,2011-02-07,+01:00,41.8002891,12.6004706,4.23,16.77,14.18,6.39,12.52,4.36,0.0,54.45,0.0,1027.12,2.67,291.47
38,2011-02-08,+01:00,41.8002891,12.6004706,3.8,15.02,12.55,6.59,11.92,3.97,0.28,68.76,0.0,1022.38,2.11,294.86
39,2011-02-09,+01:00,41.8002891,12.6004706,3.71,14.47,11.55,6.62,11.41,3.89,0.0,68.66,0.0,1021.18,2.91,307.76
40,2011-02-10,+01:00,41.8002891,12.6004706,4.22,13.45,11.1,6.66,10.42,4.41,0.0,70.36,0.0,1024.01,2.58,285.47
41,2011-02-11,+01:00,41.8002891,12.6004706,4.66,12.34,10.72,7.54,10.78,5.0,41.41,74.25,0.0,1024.44,2.62,294.23
42,2011-02-12,+01:00,41.8002891,12.6004706,6.0,12.7,12.25,7.63,11.09,6.44,72.27,62.5,0.0,1020.0,2.39,283.35
43,2011-02-13,+01:00,41.8002891,12.6004706,7.53,13.05,12.55,10.22,12.18,7.53,55.01,68.1,0.45,1017.74,2.06,238.48
44,2011-02-14,+01:00,41.8002891,12.6004706,6.16,13.91,12.7,7.26,11.58,6.16,10.24,65.44,0.0,1012.5,2.25,74.92
45,2011-02-15,+01:00,41.8002891,12.6004706,5.23,13.43,13.27,7.9,11.66,5.23,14.21,68.69,0.65,1008.3,6.32,132.9
46,2011-02-16,+01:00,41.8002891,12.6004706,10.25,13.2,11.67,10.68,12.21,10.66,96.11,86.53,32.01,1000.92,8.55,162.34
47,2011-02-17,+01:00,41.8002891,12.6004706,10.0,14.0,14.0,11.8,12.78,10.2,99.28,72.28,4.25,1004.78,6.55,154.19
48,2011-02-18,+01:00,41.8002891,12.6004706,8.48,16.5,14.37,10.23,14.46,8.5,98.4,65.81,0.56,1000.34,5.58,17.31
49,2011-02-19,+01:00,41.8002891,12.6004706,7.18,15.61,13.79,9.57,13.49,7.32,0.0,64.78,0.0,1008.79,6.12,335.54
50,2011-02-20,+01:00,41.8002891,12.6004706,6.55,13.52,12.81,8.88,12.07,6.61,80.02,68.4,7.32,1012.55,4.45,178.21
51,2011-02-21,+01:00,41.8002891,12.6004706,6.92,12.75,10.91,10.12,11.43,9.08,60.02,75.81,7.9,1007.61,5.26,337.32
52,2011-02-22,+01:00,41.8002891,12.6004706,3.72,12.12,11.24,6.2,10.9,3.8,13.55,69.35,0.24,1007.81,3.16,5.59
53,2011-02-23,+01:00,41.8002891,12.6004706,3.01,11.53,10.76,8.37,7.36,4.92,3.07,54.36,0.21,1011.06,8.06,4.19
54,2011-02-24,+01:00,41.8002891,12.6004706,1.77,9.44,7.93,2.76,7.05,1.77,0.0,44.23,0.0,1017.43,9.15,4.82
55,2011-02-25,+01:00,41.8002891,12.6004706,2.02,10.75,9.74,3.23,7.45,2.08,0.0,36.57,0.0,1018.6,7.84,355.21
56,2011-02-26,+01:00,41.8002891,12.6004706,1.64,9.86,7.76,3.78,8.7,1.64,2.09,57.59,0.01,1016.42,7.0,356.71
57,2011-02-27,+01:00,41.8002891,12.6004706,3.19,10.28,9.66,4.08,9.37,3.45,100.0,70.0,5.79,1013.27,6.87,172.95
58,2011-02-28,+01:00,41.8002891,12.6004706,7.73,10.89,10.52,8.22,9.37,7.73,48.33,78.01,3.8,1014.04,6.27,124.36
59,2011-03-01,+01:00,41.8002891,12.6004706,7.16,11.58,11.08,8.52,10.29,7.16,100.0,78.92,9.11,1009.45,3.78,26.07
60,2011-03-02,+01:00,41.8002891,12.6004706,6.57,10.36,10.24,8.38,9.51,6.62,99.82,77.22,8.47,1013.62,7.66,113.25
61,2011-03-03,+01:00,41.8002891,12.6004706,9.16,11.51,11.11,9.6,10.97,9.39,85.46,80.38,4.13,1019.59,7.88,130.35
62,2011-03-04,+01:00,41.8002891,12.6004706,6.78,12.18,11.86,8.42,11.67,6.83,100.0,69.51,3.97,1022.58,4.15,21.8
63,2011-03-05,+01:00,41.8002891,12.6004706,7.39,9.94,8.94,8.65,9.75,7.61,100.0,85.92,17.48,1015.26,4.02,23.69
64,2011-03-06,+01:00,41.8002891,12.6004706,5.51,13.36,10.88,7.13,12.41,5.51,94.23,70.45,0.0,1015.94,3.33,314.94
65,2011-03-07,+01:00,41.8002891,12.6004706,3.85,12.11,11.63,7.13,8.11,5.03,5.98,48.72,0.0,1023.98,6.24,45.1
66,2011-03-08,+01:00,41.8002891,12.6004706,1.64,8.76,7.47,3.5,7.18,1.83,0.0,43.94,0.0,1031.49,5.76,33.75
67,2011-03-09,+01:00,41.8002891,12.6004706,1.27,10.7,9.72,4.48,9.71,1.33,5.12,49.19,0.0,1026.26,2.94,283.63
68,2011-03-10,+01:00,41.8002891,12.6004706,1.9,11.93,10.73,4.91,11.02,1.9,6.95,53.61,0.0,1025.82,3.11,288.49
69,2011-03-11,+01:00,41.8002891,12.6004706,3.43,12.9,11.98,6.0,11.03,3.43,19.2,58.3,0.0,1025.85,2.22,223.7
70,2011-03-12,+01:00,41.8002891,12.6004706,5.65,13.7,12.63,7.02,12.73,6.16,64.97,62.31,0.01,1022.46,6.14,119.06
71,2011-03-13,+01:00,41.8002891,12.6004706,11.09,13.66,11.92,11.22,13.01,11.5,100.0,87.43,12.95,1012.62,9.97,125.29
72,2011-03-14,+01:00,41.8002891,12.6004706,13.3,16.62,15.4,13.63,15.99,13.49,90.01,84.67,2.14,1020.2,5.3,150.45
73,2011-03-15,+01:00,41.8002891,12.6004706,13.31,18.51,18.04,14.44,16.93,13.58,2.01,66.84,1.0,1015.32,8.96,122.91
74,2011-03-16,+01:00,41.8002891,12.6004706,12.47,17.1,14.5,17.1,14.2,14.37,100.0,96.63,75.0,1007.81,9.61,125.94
75,2011-03-17,+01:00,41.8002891,12.6004706,12.03,14.31,12.24,12.3,12.88,12.03,98.33,86.78,20.87,1009.76,7.86,184.44
76,2011-03-18,+01:00,41.8002891,12.6004706,10.8,16.35,15.41,12.66,15.1,10.97,19.56,69.98,1.06,1012.25,4.86,290.42
77,2011-03-19,+01:00,41.8002891,12.6004706,7.95,16.76,16.08,10.27,14.98,7.95,100.0,60.82,0.01,1017.14,3.59,284.2
78,2011-03-20,+01:00,41.8002891,12.6004706,8.73,14.8,13.76,10.7,12.88,8.73,70.93,54.17,0.03,1019.22,3.46,53.15
79,2011-03-21,+01:00,41.8002891,12.6004706,5.73,12.74,12.42,8.18,11.56,5.73,26.37,54.75,0.16,1023.84,3.61,43.81
80,2011-03-22,+01:00,41.8002891,12.6004706,6.64,15.4,14.56,8.04,13.5,6.79,26.09,55.61,0.06,1030.68,3.52,271.78
81,2011-03-23,+01:00,41.8002891,12.6004706,8.11,15.2,14.41,10.39,13.94,8.35,71.5,64.81,0.01,1032.47,3.68,259.92
82,2011-03-24,+01:00,41.8002891,12.6004706,7.17,16.96,16.54,9.65,14.94,7.17,0.0,57.21,0.0,1032.75,2.6,245.87
83,2011-03-25,+01:00,41.8002891,12.6004706,6.54,16.36,15.93,8.96,14.08,6.54,2.78,65.3,0.0,1027.53,3.81,239.05
84,2011-03-26,+01:00,41.8002891,12.6004706,9.99,16.2,15.74,10.84,15.05,10.01,73.4,65.05,0.09,1019.99,3.45,188.7
85,2011-03-27,+01:00,41.8002891,12.6004706,10.29,16.66,16.1,11.07,14.9,10.29,38.17,71.38,0.15,1019.26,4.62,182.83
86,2011-03-28,+02:00,41.8002891,12.6004706,12.63,16.06,14.16,13.5,15.37,12.68,71.43,89.02,12.59,1013.54,6.94,137.69
87,2011-03-29,+02:00,41.8002891,12.6004706,10.23,16.31,15.57,12.74,15.3,10.3,13.66,73.81,1.76,1015.22,4.26,265.69
88,2011-03-30,+02:00,41.8002891,12.6004706,11.33,16.65,15.86,12.58,15.34,11.6,76.11,82.31,2.64,1018.23,3.12,289.53
89,2011-03-31,+02:00,41.8002891,12.6004706,8.7,18.87,17.2,12.52,17.98,9.12,0.0,59.39,0.0,1020.47,3.85,281.63
90,2011-04-01,+02:00,41.8002891,12.6004706,8.74,19.4,17.65,12.81,18.55,8.93,0.0,47.94,0.0,1022.76,3.94,271.84
91,2011-04-02,+02:00,41.8002891,12.6004706,9.96,21.86,20.67,13.27,19.83,10.17,0.0,49.25,0.0,1020.47,4.38,288.16
92,2011-04-03,+02:00,41.8002891,12.6004706,10.96,20.69,19.25,14.58,19.36,11.17,0.0,64.41,0.0,1016.43,4.13,283.67
93,2011-04-04,+02:00,41.8002891,12.6004706,11.69,18.91,18.24,15.61,17.95,11.69,8.38,73.42,0.0,1017.73,3.56,218.62
94,2011-04-05,+02:00,41.8002891,12.6004706,10.93,19.44,17.85,14.61,18.09,11.0,24.91,73.65,0.66,1018.44,7.11,10.52
95,2011-04-06,+02:00,41.8002891,12.6004706,10.53,21.71,17.98,12.6,21.45,10.53,63.18,46.09,0.0,1024.46,5.58,17.79
96,2011-04-07,+02:00,41.8002891,12.6004706,11.19,21.33,20.06,14.06,20.9,11.19,2.11,54.53,0.0,1025.19,3.84,279.65
97,2011-04-08,+02:00,41.8002891,12.6004706,12.17,21.32,20.68,15.43,19.4,12.32,90.46,58.47,0.0,1018.52,3.72,266.36
98,2011-04-09,+02:00,41.8002891,12.6004706,11.55,19.68,18.33,14.92,18.72,11.86,12.22,78.12,0.0,1016.21,3.46,266.25
99,2011-04-10,+02:00,41.8002891,12.6004706,12.58,18.48,16.8,15.05,17.37,12.8,88.21,80.66,0.17,1016.2,2.84,213.55
100,2011-04-11,+02:00,41.8002891,12.6004706,10.59,21.22,19.93,13.46,19.29,11.08,0.0,51.22,0.0,1019.25,5.05,271.35
101,2011-04-12,+02:00,41.8002891,12.6004706,10.69,19.98,19.11,15.32,18.43,10.69,26.86,72.27,0.0,1017.77,3.73,239.23
102,2011-04-13,+02:00,41.8002891,12.6004706,11.21,18.44,15.96,15.29,17.21,14.05,0.12,58.38,3.12,1009.98,6.68,0.44
103,2011-04-14,+02:00,41.8002891,12.6004706,6.9,15.74,15.21,10.31,13.89,6.9,79.92,55.46,3.7,1016.6,4.6,196.57
104,2011-04-15,+02:00,41.8002891,12.6004706,9.65,14.75,13.12,10.68,13.56,9.98,99.34,60.74,1.88,1011.45,4.08,93.78
105,2011-04-16,+02:00,41.8002891,12.6004706,8.65,17.85,16.05,11.69,17.36,9.07,49.21,46.71,0.29,1013.52,4.61,27.78
106,2011-04-17,+02:00,41.8002891,12.6004706,7.81,17.82,16.54,11.69,17.37,7.81,32.91,47.7,0.12,1017.74,4.05,35.1
107,2011-04-18,+02:00,41.8002891,12.6004706,8.42,19.06,17.87,12.25,18.32,8.63,0.0,46.07,0.0,1019.44,3.68,275.08
108,2011-04-19,+02:00,41.8002891,12.6004706,9.3,18.62,17.56,12.65,17.26,9.3,3.6,64.04,0.03,1016.73,3.32,236.92
109,2011-04-20,+02:00,41.8002891,12.6004706,10.67,19.6,19.01,13.17,18.24,10.68,23.0,53.51,0.0,1018.1,3.69,259.41
110,2011-04-21,+02:00,41.8002891,12.6004706,10.55,19.84,19.01,12.54,18.86,10.55,0.28,53.11,0.0,1020.92,3.77,223.38
111,2011-04-22,+02:00,41.8002891,12.6004706,10.86,19.57,18.77,13.03,18.07,10.86,92.13,51.54,0.32,1015.18,3.72,188.74
112,2011-04-23,+02:00,41.8002891,12.6004706,13.06,18.6,18.24,14.59,17.34,13.54,99.94,61.03,1.42,1015.78,2.92,212.18
113,2011-04-24,+02:00,41.8002891,12.6004706,13.33,20.6,19.57,15.16,19.51,13.73,84.66,65.14,0.43,1016.81,2.64,23.14
114,2011-04-25,+02:00,41.8002891,12.6004706,14.59,19.39,18.62,16.02,16.22,14.96,99.94,72.66,7.17,1011.65,4.5,357.29
115,2011-04-26,+02:00,41.8002891,12.6004706,14.06,16.35,16.35,14.96,16.34,14.06,100.0,80.69,1.33,1007.52,3.07,30.09
116,2011-04-27,+02:00,41.8002891,12.6004706,12.75,19.95,18.97,14.09,17.09,12.88,17.33,65.85,2.23,1007.95,4.5,264.36
117,2011-04-28,+02:00,41.8002891,12.6004706,11.8,18.88,18.02,13.54,18.7,11.8,23.68,74.86,0.21,1008.56,4.24,284.38
118,2011-04-29,+02:00,41.8002891,12.6004706,12.08,19.12,18.46,14.36,17.94,12.08,26.41,73.78,0.58,1009.54,4.09,201.01
119,2011-04-30,+02:00,41.8002891,12.6004706,13.45,14.79,14.58,14.32,14.43,13.56,100.0,80.26,8.57,1002.47,4.75,100.28
120,2011-05-01,+02:00,41.8002891,12.6004706,11.21,20.11,18.72,13.12,19.73,11.21,4.63,72.85,0.37,1001.78,4.43,270.38
121,2011-05-02,+02:00,41.8002891,12.6004706,13.49,18.82,17.96,15.05,18.62,13.49,99.06,80.61,0.73,1009.28,5.55,156.39
122,2011-05-03,+02:00,41.8002891,12.6004706,14.65,20.17,19.75,16.21,18.91,14.87,44.32,72.1,1.22,1002.07,5.41,282.09
123,2011-05-04,+02:00,41.8002891,12.6004706,13.41,20.75,20.1,15.97,19.09,13.41,6.32,73.82,0.42,1009.44,4.03,286.87
124,2011-05-05,+02:00,41.8002891,12.6004706,12.16,19.95,19.24,14.71,18.76,12.16,13.48,62.31,0.14,1019.55,4.18,241.95
125,2011-05-06,+02:00,41.8002891,12.6004706,12.25,19.69,18.89,15.71,19.08,12.29,47.44,66.73,0.0,1025.29,3.79,257.21
126,2011-05-07,+02:00,41.8002891,12.6004706,11.81,20.0,19.51,14.01,19.06,11.81,0.12,62.76,0.0,1024.27,4.63,257.5
127,2011-05-08,+02:00,41.8002891,12.6004706,11.73,20.62,19.65,15.22,19.4,12.15,85.07,53.33,0.0,1019.23,5.19,265.84
128,2011-05-09,+02:00,41.8002891,12.6004706,13.89,20.16,19.27,14.22,19.46,14.22,1.99,39.29,0.0,1018.74,7.14,17.47
129,2011-05-10,+02:00,41.8002891,12.6004706,12.59,22.94,21.28,13.99,21.99,12.59,0.0,48.0,0.0,1023.08,5.06,355.36
130,2011-05-11,+02:00,41.8002891,12.6004706,12.6,23.77,22.73,15.74,22.69,12.6,15.64,46.03,0.0,1021.05,6.0,286.09
131,2011-05-12,+02:00,41.8002891,12.6004706,13.71,25.27,24.58,17.04,24.03,13.71,2.67,42.24,0.0,1017.06,5.76,283.0
132,2011-05-13,+02:00,41.8002891,12.6004706,15.03,23.2,22.7,17.96,21.7,15.97,1.67,60.21,0.0,1019.22,4.08,239.57
133,2011-05-14,+02:00,41.8002891,12.6004706,13.57,23.46,22.58,16.58,22.0,13.57,0.0,55.76,0.0,1018.76,4.47,203.35
134,2011-05-15,+02:00,41.8002891,12.6004706,15.23,21.62,21.62,17.04,17.01,15.37,60.17,63.13,1.91,1013.03,6.77,174.59
135,2011-05-16,+02:00,41.8002891,12.6004706,11.24,19.93,18.1,15.09,19.49,11.29,0.0,47.89,2.37,1017.32,8.98,353.07
136,2011-05-17,+02:00,41.8002891,12.6004706,12.57,21.23,20.34,14.12,20.83,12.57,65.36,42.24,0.0,1019.84,6.84,5.63
137,2011-05-18,+02:00,41.8002891,12.6004706,11.68,21.52,20.43,14.69,19.95,11.68,0.42,47.21,0.0,1017.33,5.32,247.84
138,2011-05-19,+02:00,41.8002891,12.6004706,12.89,22.73,22.34,14.89,21.4,12.89,10.26,53.97,0.0,1018.17,3.8,252.29
139,2011-05-20,+02:00,41.8002891,12.6004706,13.96,23.59,22.92,16.14,21.93,13.96,36.25,55.59,0.03,1019.71,4.19,260.73
140,2011-05-21,+02:00,41.8002891,12.6004706,15.04,25.24,24.29,16.83,23.56,15.04,74.93,53.94,0.98,1017.72,2.81,259.08
141,2011-05-22,+02:00,41.8002891,12.6004706,16.36,25.12,24.75,18.38,22.76,16.36,4.71,54.77,0.01,1016.12,3.87,275.44
142,2011-05-23,+02:00,41.8002891,12.6004706,16.06,24.17,23.27,18.84,20.9,16.06,26.5,65.51,3.09,1018.43,3.42,257.21
143,2011-05-24,+02:00,41.8002891,12.6004706,16.94,25.49,24.97,18.51,23.08,16.94,7.15,60.55,0.45,1018.28,3.2,250.7
144,2011-05-25,+02:00,41.8002891,12.6004706,17.28,24.91,24.63,19.06,23.39,17.28,21.66,67.03,0.09,1018.05,2.63,245.3
145,2011-05-26,+02:00,41.8002891,12.6004706,17.68,26.71,26.41,19.72,24.36,17.68,20.54,53.08,0.0,1016.71,4.1,260.93
146,2011-05-27,+02:00,41.8002891,12.6004706,18.22,25.05,24.6,20.12,23.98,18.22,12.28,71.57,0.0,1015.5,4.39,224.32
147,2011-05-28,+02:00,41.8002891,12.6004706,18.75,23.69,22.84,20.54,22.31,19.68,26.0,66.49,0.44,1013.13,4.81,235.03
148,2011-05-29,+02:00,41.8002891,12.6004706,15.82,26.39,24.64,18.59,26.15,15.82,3.67,48.7,0.0,1015.56,5.47,305.46
149,2011-05-30,+02:00,41.8002891,12.6004706,16.61,24.82,24.51,19.22,23.16,16.69,15.23,56.42,0.0,1018.04,4.74,200.12
150,2011-05-31,+02:00,41.8002891,12.6004706,16.74,24.19,23.93,18.38,22.58,16.74,95.55,60.05,0.0,1016.48,4.86,226.0
151,2011-06-01,+02:00,41.8002891,12.6004706,17.42,22.28,22.04,18.8,20.4,17.42,36.79,71.96,7.51,1013.71,4.79,226.15
152,2011-06-02,+02:00,41.8002891,12.6004706,15.7,23.49,23.38,17.04,22.85,15.7,66.73,64.86,0.32,1017.13,3.84,263.06
153,2011-06-03,+02:00,41.8002891,12.6004706,18.25,25.48,25.1,19.93,23.48,18.25,3.49,65.77,2.11,1017.28,3.39,253.38
154,2011-06-04,+02:00,41.8002891,12.6004706,18.07,26.11,25.69,20.02,25.39,18.07,33.34,63.63,0.27,1015.24,3.62,232.97
155,2011-06-05,+02:00,41.8002891,12.6004706,19.44,24.47,22.92,20.92,21.15,19.45,84.09,78.37,10.01,1011.49,6.93,159.1
156,2011-06-06,+02:00,41.8002891,12.6004706,18.82,25.92,25.64,20.26,25.04,18.84,84.63,70.41,1.53,1009.18,4.1,183.26
157,2011-06-07,+02:00,41.8002891,12.6004706,19.49,24.89,24.04,21.38,23.87,19.49,26.73,71.64,6.12,1005.25,4.05,218.2
158,2011-06-08,+02:00,41.8002891,12.6004706,19.17,23.44,22.51,20.63,23.15,19.38,47.66,66.86,1.36,1010.02,4.2,244.98
159,2011-06-09,+02:00,41.8002891,12.6004706,17.48,23.1,22.6,19.89,22.93,17.95,59.88,72.3,2.49,1012.8,4.07,262.43
160,2011-06-10,+02:00,41.8002891,12.6004706,16.26,24.5,23.68,18.99,23.58,16.26,57.13,52.85,0.0,1013.74,5.48,296.66
161,2011-06-11,+02:00,41.8002891,12.6004706,18.11,23.29,22.29,19.71,22.07,18.11,97.95,59.38,0.02,1014.31,5.73,278.52
162,2011-06-12,+02:00,41.8002891,12.6004706,16.86,24.9,24.1,18.92,23.8,16.86,25.74,55.67,0.0,1015.56,5.98,285.26
163,2011-06-13,+02:00,41.8002891,12.6004706,16.95,24.22,23.61,18.93,23.94,16.95,71.31,69.77,0.13,1015.91,3.61,271.58
164,2011-06-14,+02:00,41.8002891,12.6004706,17.49,24.34,24.17,19.05,21.99,17.49,15.12,61.06,0.06,1015.01,3.74,264.62
165,2011-06-15,+02:00,41.8002891,12.6004706,17.86,25.07,24.66,19.93,24.09,17.86,16.54,66.75,1.56,1016.66,3.96,259.03
166,2011-06-16,+02:00,41.8002891,12.6004706,18.46,25.57,24.98,19.68,24.79,18.46,9.7,69.44,0.09,1017.9,3.92,248.07
167,2011-06-17,+02:00,41.8002891,12.6004706,18.89,25.7,25.31,20.66,25.25,18.89,54.14,63.23,0.02,1019.08,4.24,223.18
168,2011-06-18,+02:00,41.8002891,12.6004706,19.63,26.57,25.86,20.64,26.01,19.7,1.11,59.42,0.0,1016.04,6.1,161.92
169,2011-06-19,+02:00,41.8002891,12.6004706,21.21,25.8,24.48,22.22,25.62,21.8,60.3,67.38,0.8,1012.1,5.4,146.24
170,2011-06-20,+02:00,41.8002891,12.6004706,17.66,26.59,25.84,20.43,26.33,17.66,0.0,60.07,0.0,1016.03,4.09,265.23
171,2011-06-21,+02:00,41.8002891,12.6004706,18.27,26.93,26.24,21.37,26.17,18.27,0.0,57.12,0.0,1020.08,3.92,236.63
172,2011-06-22,+02:00,41.8002891,12.6004706,18.37,27.38,26.78,21.24,26.3,18.37,0.0,59.43,0.0,1019.88,3.63,223.87
173,2011-06-23,+02:00,41.8002891,12.6004706,18.51,27.88,27.39,21.37,27.49,18.51,1.31,50.56,0.0,1017.75,3.69,231.81
174,2011-06-24,+02:00,41.8002891,12.6004706,19.31,26.69,26.58,22.3,25.42,19.31,76.07,65.69,0.0,1015.87,4.47,216.52
175,2011-06-25,+02:00,41.8002891,12.6004706,19.81,29.33,27.45,21.63,29.28,19.81,21.44,59.87,0.0,1017.07,4.38,283.2
176,2011-06-26,+02:00,41.8002891,12.6004706,20.01,27.06,26.76,23.83,25.54,20.01,0.0,49.75,0.0,1021.42,6.18,269.24
177,2011-06-27,+02:00,41.8002891,12.6004706,19.62,27.96,27.11,21.27,27.41,19.62,0.0,59.13,0.0,1019.78,4.62,253.58
178,2011-06-28,+02:00,41.8002891,12.6004706,20.65,29.41,28.75,23.64,28.56,20.65,0.0,51.0,0.0,1014.29,6.54,281.05
179,2011-06-29,+02:00,41.8002891,12.6004706,21.18,28.65,28.15,22.9,28.18,21.18,8.85,61.26,0.05,1012.0,3.76,261.7
180,2011-06-30,+02:00,41.8002891,12.6004706,21.26,26.41,25.71,23.01,26.41,21.51,27.66,72.59,0.11,1011.98,3.98,216.88
181,2011-07-01,+02:00,41.8002891,12.6004706,21.18,26.04,25.17,22.47,24.58,21.18,77.44,81.51,1.7,1012.54,4.65,212.24
182,2011-07-02,+02:00,41.8002891,12.6004706,20.52,25.22,25.22,21.48,23.31,20.8,39.07,64.98,1.09,1009.8,5.37,229.13
183,2011-07-03,+02:00,41.8002891,12.6004706,19.19,25.77,25.77,20.6,25.34,19.36,29.81,57.85,0.34,1010.79,3.53,251.72
